Course_Lang,Level_Code,Prerequisite_3_grade,Offline,Availability,Website,Prerequisite_1_grade,Remarks,University,Course,Duration,Prerequisite_3,Face_to_Face,Faculty,Prerequisite_1,Blended,Int_Fees,Full_Time,Country,Prerequisite_2,Prerequisite_2_grade,Currency,Part_Time,Duration_Time,Description,Online,Distance,City,Currency_Time,Local_Fees,Career_Outcomes
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17907/certificate-ii-in-sport-and-recreation,5.5,,TAFE Queensland,Certificate II in Sport and Recreation,1,,yes,Tourism and Hotel Management,IELTS,no,,no,Australia,,,AUD,yes,Year,Set yourself on the path to a career in the sport and recreation industry with this entry-level qualification. Gain the skills and knowledge to effectively provide support in sport and recreation programs.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18772/certificate-ii-in-baking,5.5,,TAFE Queensland,Certificate II in Baking,1,,yes,Culinary,IELTS,no,,no,Australia,,,AUD,yes,Year,"Kick start a hands-on career in baking with this entry-level course. Gain the practical skills you need to work as a retail baker assistant or pastry chef assistant, or to pursue an apprenticeship.",no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17787/certificate-ii-in-automotive-servicing-technology,5.5,,TAFE Queensland,Certificate II in Automotive Servicing Technology,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,yes,Year,This foundation course will give you the entry-level skills and knowledge employers are looking for to help you gain an automotive apprenticeship.,no,no,Queensland,year,"4,520",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18728/certificate-ii-in-automotive-cylinder-head-reconditioning,5.5,,TAFE Queensland,Certificate II in Automotive Cylinder Head Reconditioning,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,yes,Year,Kick start your career in the automotive industry with this entry-level course. This qualification will give you basic skills and knowledge to increase your employability as an automotive apprentice.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18717/certificate-ii-in-automotive-air-conditioning-technology,5.5,,TAFE Queensland,Certificate II in Automotive Air Conditioning Technology,4,,yes,Engineering,IELTS,yes,,no,Australia,,,AUD,yes,Days,Gain your refrigerant handling licence. This course is for existing automotive tradespeople who want to further their career.,yes,no,Brisbane,year,"1,580",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18717/certificate-ii-in-automotive-air-conditioning-technology,5.5,,TAFE Queensland,Certificate II in Automotive Air Conditioning Technology,4,,yes,Engineering,IELTS,yes,,no,Australia,,,AUD,yes,Days,Gain your refrigerant handling licence. This course is for existing automotive tradespeople who want to further their career.,yes,no,Queensland,year,"1,580",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18717/certificate-ii-in-automotive-air-conditioning-technology,5.5,,TAFE Queensland,Certificate II in Automotive Air Conditioning Technology,4,,yes,Engineering,IELTS,yes,,no,Australia,,,AUD,yes,Days,Gain your refrigerant handling licence. This course is for existing automotive tradespeople who want to further their career.,yes,no,Queensland,year,"1,580",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18555/certificate-ii-in-rail-infrastructure,5.5,,TAFE Queensland,Certificate II in Rail Infrastructure,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,yes,Year,This is a career start qualification suited to those looking to enter the rail infrastructure industry undertaking track work.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18511/certificate-ii-in-engineering,5.5,,TAFE Queensland,Certificate II in Engineering,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,yes,Year,Traineeship Training,yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17661/certificate-ii-in-engineering-pathways,5.5,,TAFE Queensland,Certificate II in Engineering Pathways,1,,yes,Foundation,IELTS,no,,no,Australia,,,AUD,yes,Year,Explore your options and gain practical skills and knowledge with this entry-level engineering course. Increase your prospects of gaining an engineering apprenticeship.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17661/certificate-ii-in-engineering-pathways,5.5,,TAFE Queensland,Certificate II in Engineering Pathways,1,,yes,Foundation,IELTS,no,,no,Australia,,,AUD,yes,Year,Explore your options and gain practical skills and knowledge with this entry-level engineering course. Increase your prospects of gaining an engineering apprenticeship.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17661/certificate-ii-in-engineering-pathways,5.5,,TAFE Queensland,Certificate II in Engineering Pathways,1,,yes,Foundation,IELTS,no,,no,Australia,,,AUD,yes,Year,Explore your options and gain practical skills and knowledge with this entry-level engineering course. Increase your prospects of gaining an engineering apprenticeship.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17661/certificate-ii-in-engineering-pathways,5.5,,TAFE Queensland,Certificate II in Engineering Pathways,1,,yes,Foundation,IELTS,no,,no,Australia,,,AUD,yes,Year,Explore your options and gain practical skills and knowledge with this entry-level engineering course. Increase your prospects of gaining an engineering apprenticeship.,no,no,Queensland,year,0,
English,VOC,,no,D,https://tafeqld.edu.au/oneweb/courses/18931/certificate-ii-in-production-horticulture,5.5,,TAFE Queensland,Certificate II in Production Horticulture,1,,no,Agriculture,IELTS,no,,no,Australia,,,AUD,yes,Year,Take the first step towards a career in horticulture with this introductory course and get qualified to work as a farm hand in a variety of settings.,no,no,Queensland,year,,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17764/certificate-ii-in-kitchen-operations,5.5,,TAFE Queensland,Certificate II in Kitchen Operations,15,,yes,Computer Science & Information Technology,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,Set yourself on the path to a career in the kitchen with this introductory level course. Gain the basic knowledge required to work in kitchen operations or go on to further study.,yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17764/certificate-ii-in-kitchen-operations,5.5,,TAFE Queensland,Certificate II in Kitchen Operations,15,,yes,Computer Science & Information Technology,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,Set yourself on the path to a career in the kitchen with this introductory level course. Gain the basic knowledge required to work in kitchen operations or go on to further study.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17764/certificate-ii-in-kitchen-operations,5.5,,TAFE Queensland,Certificate II in Kitchen Operations,15,,yes,Computer Science & Information Technology,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,Set yourself on the path to a career in the kitchen with this introductory level course. Gain the basic knowledge required to work in kitchen operations or go on to further study.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18110/certificate-ii-in-automotive-tyre-servicing-technology,5.5,,TAFE Queensland,Certificate II in Automotive Tyre Servicing Technology,15,,yes,Engineering,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,"Get set for a career as a tyre fitter by learning the basic skills required to service tyres in this practical, entry-level course.",yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17780/certificate-ii-in-sampling-and-measurement,5.5,,TAFE Queensland,Certificate II in Sampling and Measurement,6,,yes,Science and Health Science,IELTS,no,,no,Australia,,,AUD,yes,Months,Kick start your career in science with this entry-level course that will qualify you to gather samples required for a variety of industry testing situations.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17677/certificate-ii-in-furniture-making,5.5,,TAFE Queensland,Certificate II in Furniture Making,6,,yes,Humanities and Social Science,IELTS,no,,no,Australia,,,AUD,yes,Months,Gain entry-level skills in furniture making to kick start your career. Complete this course as a traineeship so you can work and train at the same time and take the next step towards an apprenticeship.,yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17677/certificate-ii-in-furniture-making,5.5,,TAFE Queensland,Certificate II in Furniture Making,6,,yes,Humanities and Social Science,IELTS,no,,no,Australia,,,AUD,yes,Months,Gain entry-level skills in furniture making to kick start your career. Complete this course as a traineeship so you can work and train at the same time and take the next step towards an apprenticeship.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17863/certificate-ii-in-maritime-operations-marine-engine-driver-grade-3-near-coastal,5.5,,TAFE Queensland,Certificate II in Maritime Operations (Marine Engine Driver Grade 3 Near Coastal),6,,yes,Humanities and Social Science,IELTS,no,,no,Australia,,,AUD,yes,Months,Establish your new career in the maritime industry. This course will provide you with the entry-level skills required to act as a Chief Engineer on a vessel with propulsion power up to 500kW or Second Engineer on a vessel with an inboard engine with propulsion power up to 750kW.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17747/certificate-ii-in-business,5.5,,TAFE Queensland,Certificate II in Business,1,,yes,Business & Commerce & Finance & Accounting,IELTS,no,,no,Australia,,,AUD,yes,Year,"Embark upon a career in administration with this course offering foundation skills in business, that will give you the ability to work as an office assistant or continue on with further study.",no,no,Brisbane,year,"2,475",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17923/certificate-ii-in-split-air-conditioning-and-heat-pump-systems,5.5,,TAFE Queensland,Certificate II in Split Air-conditioning and Heat Pump Systems,16,,yes,Computer Science & Information Technology,IELTS,no,,no,Australia,,,AUD,no, Weeks,"Develop the practical skills and knowledge required to take your electrical career further, and become a split air-conditioning and heat pump installer.",no,no,Brisbane,year,"2,445",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17923/certificate-ii-in-split-air-conditioning-and-heat-pump-systems,5.5,,TAFE Queensland,Certificate II in Split Air-conditioning and Heat Pump Systems,16,,yes,Computer Science & Information Technology,IELTS,no,,no,Australia,,,AUD,no, Weeks,"Develop the practical skills and knowledge required to take your electrical career further, and become a split air-conditioning and heat pump installer.",no,no,Queensland,year,"2,445",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17742/certificate-ii-in-health-support-services,5.5,,TAFE Queensland,Certificate II in Health Support Services,1,,yes,English,IELTS,no,,no,Australia,,,AUD,yes,Year,Start your career in the health care sector with this entry-level course and develop the basic skills needed to work within a variety of health environments in support roles.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17742/certificate-ii-in-health-support-services,5.5,,TAFE Queensland,Certificate II in Health Support Services,1,,yes,English,IELTS,no,,no,Australia,,,AUD,yes,Year,Start your career in the health care sector with this entry-level course and develop the basic skills needed to work within a variety of health environments in support roles.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18251/certificate-ii-in-process-plant-operations,5.5,,TAFE Queensland,Certificate II in Process Plant Operations,6,,yes,Business & Commerce & Finance & Accounting,IELTS,no,,no,Australia,,,AUD,yes, Weeks,Develop basic technical skills and knowledge for operating production equipment with this entry-level qualification. This course is perfect for operators and operations technicians to have their existing skills recognised and become a qualified process plant operator.,no,no,Brisbane,year,"6,320",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17812/certificate-ii-in-salon-assistant,5.5,,TAFE Queensland,Certificate II in Salon Assistant,6,,yes,Education,IELTS,no,,yes,Australia,,,AUD,no,Months,Kick start your career in hairdressing with this pre-apprenticeship course. You'll gain the basic skills needed to work as a salon assistant.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17812/certificate-ii-in-salon-assistant,5.5,,TAFE Queensland,Certificate II in Salon Assistant,6,,yes,Education,IELTS,no,,yes,Australia,,,AUD,no,Months,Kick start your career in hairdressing with this pre-apprenticeship course. You'll gain the basic skills needed to work as a salon assistant.,no,no,Queensland,year,0,
